,OBJECTID,DEM_MEAN,DEM_STD,slope_MEAN,slope_STD,aspect_MEAN,aspect_STD,LiveBio_MEAN,LiveBio_STD,DeadBio_MEAN,DeadBio_STD
0,20500.0,876.3918628309514,103.60564828932176,18.741690477953068,9.310585514902376,212.4223072792477,79.25499972305494,128374.59230580633,128627.86085267804,2.808817444604916,71.44865516701086
1,20487.0,1548.351354319466,25.619371452868496,4.799825545596465,5.271453721373341,211.3795276939913,120.49765499644121,2094.443856662966,6115.121657211042,0.0,0.0
2,20652.0,1207.9299389151518,43.983200473793815,19.793647511716106,10.214048129610052,202.99883703417862,82.75910920699148,9308.065430187788,31732.495109768315,0.0,0.0
3,20333.0,57.386496317851744,45.17158131036544,10.651899534768463,8.04121572304158,185.27074644983898,86.45240419766796,939.2884686834012,8247.420915294279,0.0,0.0
4,20516.0,1069.406462683861,228.33406279397926,29.19235274955481,8.793790266034819,191.56140543841218,143.65008254617143,27107.17193871406,23964.839632078354,20.413748352751,405.0911551194285
5,20283.0,563.7594838619113,69.10600965850404,16.375853305614825,9.345970496555234,195.0739798372036,107.44020929399494,106064.4273426802,73689.92277498243,497.7030737475128,2546.6029967372224
6,20300.0,243.1166849201716,30.23166939563167,10.169231724581623,5.454463882326835,175.1617319238668,87.50896538581048,11008.387426126443,12047.029036900825,0.0,0.0
7,20577.0,2116.320497019268,112.89687879035836,19.89695692441195,10.293591887572656,146.20658983250192,113.7841278767584,35110.522114878826,23946.54751346604,1.2426615228521698,49.45060290021095
8,20478.0,566.6671728992043,72.63565762522755,24.84641242416977,10.90272584925313,197.16659455392903,134.052303978936,21002.03187274873,15258.680428556916,1.33828432071283,30.973886374206373
9,20304.0,122.14730510110252,22.562216555400205,5.9007311470773365,4.7214119624839075,154.43052304114275,110.91717832162949,189.83545781591374,2178.5737744803987,0.0,0.0
10,20515.0,1010.195201300325,187.5930177796257,22.78951562060205,8.945391696505054,141.6097875780559,62.64313890012394,15026.841853294127,20725.39460484815,0.0,0.0
11,20542.0,2045.4594887882595,83.40845640464043,20.400646682045664,6.7703023411411225,102.3230343743288,37.22243988507275,212866.49224101988,122534.69421394863,180.98963834469208,486.5699267120725
12,20231.0,981.7442856888119,41.30744400614145,19.823778578819688,10.772791828675556,166.4807355607267,86.03867458200426,27681.294461477573,63190.46051743226,0.0,0.0
13,20205.0,1159.8095779083405,237.5472378457364,29.28002665361053,9.136915119324764,207.74661741265254,65.26180317082553,128190.76071101961,86740.74161887652,120.60814249309952,914.5796219278084
14,20291.0,448.0703450388451,75.2545488841803,21.578825007749085,8.822850916065944,216.203593467741,141.47874478378972,754.239877654784,4911.366346380596,0.0,0.0
15,20597.0,1278.2484040215272,5.106262856351808,1.185518098867535,1.166078536316586,257.752157069621,74.30659228985574,0.0,0.0,0.0,0.0
16,20493.0,2044.1657193857793,63.83189597744761,13.52957038490889,6.974410789389584,225.9987776970263,66.33286857024973,193587.71203293727,112925.65787367616,17080.79976107767,23725.86827937894
17,20513.0,1417.2644984139042,296.6382099783559,25.12816607857778,8.640966299871003,213.07557308441898,71.33566122253384,13541.518942112269,27897.15551319229,46.94791075766357,564.2005491899465
18,20348.0,590.5337151246632,117.49953700623199,22.011693989812002,9.244578716690931,161.6769403779014,77.85414251307665,11991.323693536177,29028.837018963706,1.179644562369594,47.8796938227221
19,20578.0,704.497810019002,78.62342673294664,13.181857476199882,9.021392912801137,227.31600125809223,65.64328713522876,10416.235125928162,38201.91780428284,0.0,0.0
20,20643.0,343.43111845153294,72.70345503422445,18.48947728151152,9.045159538619648,200.28970322383657,89.15067299020117,4779.169347163316,13456.063773873815,0.0,0.0
21,20656.0,125.35492961292108,19.788952890151773,5.465088380176068,3.411831013350898,195.53444148342248,84.08704167353427,5735.387696510738,18522.717112206752,0.0,0.0
22,20523.0,2342.552824890062,177.81881400343875,20.32782603050078,6.466829759920403,167.1529591887526,37.41473426221371,207701.80969421138,155497.9508116335,13210.9812832917,19708.45217152993
23,20557.0,1558.4866268291514,192.89577389184663,28.758772593701714,9.224309575745037,183.64047384085282,125.11576985445572,224976.90161503362,150634.59076670517,347.48681162218554,2103.158569854436
24,20303.0,577.5001438163265,65.23428006731646,10.851150009803886,6.582417209327026,158.65398868509988,83.14271505555507,54856.41397331354,59064.1448794985,0.0,0.0
25,20491.0,2108.296194584016,91.50621797492536,14.24840184317472,7.125712324840594,208.82857929419478,96.01236787084896,192069.3461874173,136343.22178961724,28804.019700383775,37178.0589362675
26,20184.0,1072.2260856659902,86.5241607298436,18.926517576516726,7.8717799707580935,160.60205705364876,94.72392144116682,23935.8328988646,41743.70876284739,0.0,0.0
27,20617.0,1270.7214074310843,21.73835328428471,5.169083230901082,7.084095643997317,226.6926010606072,64.89615560728372,90.8417887787126,1369.677377579586,0.0,0.0
28,20581.0,756.5767267644162,195.46962131012558,26.501003505611944,11.107941670226287,208.63027114842808,66.77125703365716,8769.587251627603,41803.74072816096,0.0,0.0
29,20499.0,1495.738686692026,242.85315015487882,29.461451201248693,8.6175521368099,162.09207086914532,67.24862120320967,190928.6342458605,190121.75669120415,2113.8805891075053,7084.379702771639
30,20381.0,288.1762280912745,62.02128304285757,21.674272922136264,9.054359152099584,123.17174364698772,73.25657001183787,1965.961369375929,6386.64984398482,0.0,0.0
31,20273.0,666.2449792502424,35.47151780085991,11.131385862953868,6.06456548191925,172.2854895718809,81.08793510776387,128953.54185499664,85040.88227693306,1185.973592685898,4983.320679795578
32,20504.0,427.02491261878646,83.11626704737921,21.715097106158442,9.149658788498847,249.23411894640728,70.00009886304062,301551.39231946034,160008.34770497182,0.0,0.0
33,20654.0,1022.6246743222852,102.39543184043907,18.805019538670088,9.471546626594462,211.97373085030944,47.88891818474588,9694.049604511512,49852.72065693396,0.0,0.0
34,20492.0,2338.4119732932472,251.66418738252725,17.07725261377683,12.9309179888414,189.5869019035394,140.3299558214729,168357.69611325327,153806.1861850353,0.0,0.0
35,20477.0,409.50656809666094,78.1793436978781,18.961232285042065,10.109843028221693,151.67713953928802,109.2748737991657,6641.409240705262,14126.53759299508,0.0,0.0
36,20215.0,143.85516208447203,30.182331029197243,6.020404759976382,5.8625861652816065,185.42949241588641,67.01982038062191,13499.86228388799,49617.11103867734,0.0,0.0
37,20460.0,120.11380371551819,7.0978481556969175,2.5662740514584237,4.006816891185143,210.98326271746387,84.5414241295045,6.6757771809895825,310.19025789780636,0.0,0.0
38,20461.0,281.93265377396784,45.463799356039935,28.87276565814061,10.653808743199168,207.39813631454768,83.14550871496611,13404.745468524323,36142.71156599802,0.0,0.0
39,20573.0,792.299824251592,58.73167128917897,13.516987377868675,7.420138808501668,154.7452751321658,75.27098614928634,1716.5109569809763,16693.940298193378,0.0,0.0
40,20301.0,1223.1463127065065,163.2627718351467,19.19003285532296,8.022274250654538,210.8352797748347,68.34935858841294,75805.34579758091,66058.49863288664,29820.308067662332,72894.17062927899
41,20534.0,1499.064609817261,61.16156293092649,9.276462554923883,6.096644410418262,147.67472053036474,59.96854731455244,398.05652256220685,2328.0634512155098,0.0,0.0
42,20332.0,159.87724357565054,55.03190464488373,11.179480825151416,6.835300991836253,217.40622384591657,89.54072270814318,16592.921710665367,40490.02331462107,0.0,0.0
43,20637.0,432.8121353870594,68.28783101261085,26.78265003713907,8.034621065846718,194.16683112339481,76.4185182202509,252038.69218889327,188974.13217618523,0.0,0.0
44,20123.0,246.55179697722699,67.54124728021331,16.855907163332194,6.897068429337938,193.15028710815045,64.94018489583037,1792.9135108158512,6933.223919988211,0.0,0.0
45,20278.0,145.06618995963942,16.557650338830403,5.215209848232899,3.1087714754220754,168.9449303556438,103.98520714852941,736.2247105628046,4303.5001071768675,0.0,0.0
46,20293.0,306.99254019601005,48.69465414104428,14.010760474913713,7.918029594813029,182.59360305833698,120.05940132876772,761.3460250512175,6104.055395999493,0.0,0.0
47,20620.0,2602.171622921216,117.19692993808916,21.230235031682522,7.705690052419909,140.70214514743162,36.13888387550391,29136.195420509124,40740.37089822735,5.3399083673550365,167.52748974650288
48,20712.0,100.31201752783356,55.59100288138272,13.285741413540112,8.601525220664929,122.59992999148352,68.61417220397529,7556.002366250445,16942.527580686983,0.0,0.0
49,20709.0,1636.4786287636136,88.30900656181755,20.602508272072527,9.716462724207084,151.9794395115252,68.84777282990076,206626.29301793675,155406.56153830126,0.0,0.0
50,20704.0,523.4482360113903,137.24441661476266,26.82637796504792,10.639739854331568,194.17887351481224,101.33877143700708,13074.004535069282,50683.617660402815,0.0,0.0
51,20708.0,1214.2392330001426,280.8734553423355,26.666046669063977,8.434813433398853,177.9025138074609,102.90334184637544,220116.8631390525,151904.33511325452,384.4875682033229,1786.7091374221854
52,20560.0,1107.0742677915464,327.65660229841325,28.575786933333696,9.412843934893957,177.9272832324991,100.09667802926958,223573.8529265696,178095.15978477395,197.89983206235766,1348.1604998313512
53,20290.0,96.23869261851128,39.558879531333936,8.268297823711041,7.459569002114093,203.78431669481603,103.93368665817972,4405.059070360025,17143.935397885933,0.0,0.0
54,20471.0,320.90703003241424,37.84196404676709,9.629617418575739,6.275791370843725,153.5770436607929,96.13085100596798,174.45212466916004,1664.365466661817,0.0,0.0
55,20603.0,1383.6245536937072,4.901198162543714,0.6063945209905229,0.663473682154093,180.41460890966286,130.2732694583525,215.4430371697388,2309.9977540016093,0.0,0.0
56,20705.0,1885.0269302647987,114.43231453282705,14.32632277943428,8.390382492851929,191.69495041346488,102.77704968625996,68063.54404328653,63167.29424688794,2231.020890437805,5178.64970815887
57,20706.0,2037.9109032670306,306.5486447767732,19.103935748196843,9.523704065284397,205.67073711900213,63.52114418436231,179863.55277238847,124823.08601792759,31417.76950151238,46538.49650666131
58,20551.0,1165.9344737367505,288.19807060341685,26.378564122814367,9.189130294759707,225.73221154748242,75.13013934878086,259658.450576232,176104.0965244873,361.12653033822676,1563.316428166418
59,20336.0,477.3909118966173,173.0190466799875,21.997275666458656,9.354545901708024,188.29345331735416,98.90097820167507,98634.28074254512,84267.82984137228,0.33144754337928006,36.76608309283165
60,20416.0,1660.9711172891807,124.33873514886463,10.511029444894,7.850008177587317,158.22525479224987,100.74706967046222,1653.521623656386,5421.803873905893,0.0,0.0
61,20540.0,1658.265105349534,211.12322054285062,21.944087380803555,9.453495121280646,174.74282297413924,124.53776935377589,189592.65512963483,119153.28176571854,192.03927829623885,795.8157957810959
62,20338.0,490.07398862207947,61.75354168768156,16.451682313341205,9.417509451313485,189.498308464558,106.11820804009795,19656.337175590725,29941.77224085153,65.09153947763859,494.434188450642
63,20627.0,436.52607540946764,93.37876749866285,12.368559531130009,6.794409681609937,200.1157051875431,90.25824706896604,67401.94278317754,43414.706078420124,2.73699228525821,44.57319497082916
64,20485.0,1424.6774505242388,299.740601747966,29.439334053857245,8.142805604890533,228.43057417749802,99.39008220866678,180107.24642080345,151574.04831855712,390.3502319381776,3618.694522199468
65,20561.0,1591.8894677687738,287.5890283445268,28.025590823478307,9.047503422727836,187.67390590417338,97.05872199492731,165453.74228804835,150870.50138604478,942.8392612711816,3655.0126590774203
66,20707.0,508.58035516580236,170.6378858194229,18.344914235526765,9.293261836155498,170.2850852084442,95.38944965321676,90749.50074571309,86165.1476689302,7.691591346209582,144.76170884360957
67,20453.0,1959.7241324824286,249.7850041414309,19.668489698055566,10.812434873918251,134.4516309070226,83.01614326809978,12133.843393009984,22052.13998184801,13.000578029437268,143.59381695959996
68,20508.0,589.4253242422319,212.92348458419718,28.20000086827093,9.632401069105859,198.12302903483086,119.0950614435782,193970.03458309613,147631.00212328378,0.7542495111749359,47.188652429949826
69,20602.0,1492.7929881895236,58.969514068545465,2.17181260402401,2.630516468593825,208.05077557195,101.68743901346512,10402.205055858083,21296.20269473715,109.2183927176734,760.8655403896687
70,20470.0,736.130189047632,214.34356576192408,22.52966936604844,10.319977270287467,167.79276148343564,111.65372268220665,17287.34108861825,24773.278381613276,44.78208649145896,1176.531085094392
71,20546.0,675.553438312406,229.61637290435883,25.687024932621732,10.795892766268036,175.59158680781707,107.59633839804549,59138.01274380712,66148.80465014053,61.1507909950941,632.4423461192611
72,20503.0,1131.8124970093395,347.0546857888383,24.260027427481308,10.733037496810587,180.6411951812604,87.47552106794858,292537.77209267276,194989.34102038332,764.2864803532184,4511.724164942077
73,20337.0,348.73321138480486,148.11901467427055,16.581558823186505,9.402000805278039,176.42745700007237,99.35556082394262,55513.102544926885,63122.08325792397,0.275006387195396,18.65371748906368
74,20384.0,326.4119657457665,60.42178791741895,14.997166376441871,7.882121643004957,186.8206205028717,113.43583158645527,2647.3829130447893,7324.689532831726,0.0,0.0
75,20122.0,232.5189267447914,41.27666036316647,9.154410515986509,6.824617081457387,182.8069482398353,95.30861464951795,340.2175988269828,2882.887013494036,0.0,0.0
76,20671.0,2217.2652715131508,92.1557167739929,11.65400080564218,7.3356423005070885,192.53349209000905,107.57242553431564,154252.647911615,140555.602765509,19742.84550414945,44670.167891741155
77,20462.0,724.4696864566681,96.47850744627344,13.32309351102385,9.737460426185852,197.5153595810352,98.28890960217556,2855.990246904985,19349.842055574005,0.0,0.0
78,20663.0,271.16909439686543,93.82260518988804,9.384594791386473,6.5036623490074374,201.35364746974,95.61997360698149,67422.17121479499,41171.551494476094,27.062432530566557,553.847234738158
79,20621.0,2381.853351894772,204.34948110585583,23.649549191237224,8.859172513496159,193.4057127855651,78.94340173256134,63799.97090176462,66772.3958017233,504.99977565881875,3212.4052349757685
80,20331.0,324.67505461468085,167.51415394027788,17.489199409484502,9.780938476257797,178.32474276257025,96.77014734098832,98216.37245555077,92732.26786163068,10.053710886190274,271.1740312276457
81,20302.0,634.918564285595,177.64421200069827,17.58830957901437,9.632680431408113,175.73818123239718,98.30940150771458,41153.94544813407,41602.78136092178,320.43665004668344,3948.249370302224
82,20626.0,673.1594201309383,150.419411404809,17.655070777528238,9.063425147559732,208.94992126797558,88.3185253368095,177875.48758359937,105319.44851051553,1925.8753678863472,3962.1111992020556
83,20433.0,1414.933515820202,52.302536162875064,4.97488591369778,3.981043156152774,186.83499728321877,120.79074104915269,49.31362239206759,451.11376413091483,0.0,0.0
84,20422.0,1614.5549119850384,264.2950795856459,12.520888082160413,10.14901360404146,180.1418424848906,108.07629010808868,2526.6592443491572,8211.389031391347,0.0,0.0
85,20511.0,2113.3584155555855,330.8297225428974,21.332344429107877,8.939803946253281,165.3431494624486,119.01238782646416,71496.51323956085,91120.73138356881,3105.867724198951,13747.028563647771
86,20625.0,264.67963958108294,113.44243600317034,7.68199722074,8.29680066848101,230.1994210958325,72.5239674474578,27273.20327465768,31232.562895935927,0.02607871552997,3.0175863570949626
87,20335.0,266.4973057788183,162.2705074771246,16.091596294367353,9.45316380308885,180.1072332879066,99.44755886386423,95102.58823418041,97527.42101899863,24.34206790184897,472.8292335010047
88,20476.0,378.8017009784188,63.38472321564394,17.847706416747503,10.22460492238743,170.13920575905925,100.7082451524017,3727.7910931553215,10209.470517380334,0.0,0.0
89,20512.0,1349.2876217299684,397.89614832152847,26.29551459574563,9.401824942699418,207.23465453984863,100.4609695393737,155288.2502180934,157569.20900725148,22539.60661067437,52354.52629232829
90,20230.0,615.3446662356821,52.93972542959825,16.331797443254814,11.395719136472973,194.1347568463517,101.47153657402676,12906.24540077259,35851.60431537418,0.0,0.0
91,20524.0,1635.7018856123611,248.47107250293755,18.12916283448992,7.7716269751067175,198.4719935494308,88.72796548732771,185457.41291489586,117398.03766234216,19061.560668973685,29294.72185175304
92,20153.0,425.57019041852,154.39696596536348,23.431798439198648,11.182292921234662,185.17771280034734,103.80227383038931,35788.372972931276,54562.4016060274,68.06613376935397,948.6536088639967
93,20514.0,2271.8806110599435,266.77236996360483,17.33074729405131,9.992802774833685,206.14010948616527,74.87935563568205,99131.0660906866,121042.63081501344,3509.7243356233375,10891.395737032177
94,20509.0,915.7098133163984,178.9265526308949,22.341999415682984,10.439777861751876,208.9216916071236,85.07077702781038,128088.15228138905,146084.43937899216,1.994653684635396,68.01570918951353
95,20549.0,718.5817014901521,438.8773640356916,24.90310034179865,11.300656216990285,179.64535641146657,95.54428035841705,26526.536836111616,54411.85781550461,27.646252096078225,831.2902593975856
96,20322.0,217.04727024701816,107.07699062226514,19.027577793954265,8.854869274396822,148.40408023800788,89.41002149860061,32841.03536191457,29613.42017273147,15.34924974940445,137.0090567192921
97,20379.0,580.4338269597353,173.39744029539924,20.045800881214074,12.141555939366546,194.72322872274154,93.53840134204245,5444.635163437683,33039.32409613041,0.0,0.0
98,20252.0,273.20648510910615,92.64059381552201,16.823354176031113,9.878689027545423,190.21278922639527,106.25305697013069,6598.758783072116,23013.824400439426,0.0,0.0
99,20251.0,441.1972002842687,200.54602731104336,24.91471311827826,9.477272187378931,183.4542953925196,131.05749811893355,5635.112609919412,19733.99706603755,0.0,0.0
100,20486.0,924.1763380810257,343.5436500533076,28.492912947857302,10.231050780896522,191.50208258145489,98.73334918103336,141443.4158634041,129989.61610858557,317.13763907806356,2069.8294445613806
101,20490.0,2085.6900442743568,210.97184298263096,21.30223971735202,9.483355805443317,169.97306028457496,47.015875965494736,143931.84652407377,145615.06239177875,2098.5710573134797,7020.493048744832
102,20600.0,1559.700631780406,144.65795173802687,13.085436117642445,7.093677627395817,164.87876997759324,95.59536630598271,49592.77769467715,57662.428100940684,950.683784665847,2348.609930212868
103,20380.0,359.2584433230572,44.90078433663785,15.342598233997451,11.258326944858002,191.90893319603612,105.02404715519218,4909.564994344895,16599.09385787589,0.0,0.0
